k_folds,norm,eta,train loss,test loss,train loss,test loss,train loss,test loss,train loss,test loss
18,min_max,0.63,9,4,6,4,8,4,9,4
18,min_max,0.64,8,4,9,3,9,4,9,4
18,min_max,0.65,9,4,9,4,8,4,8,4
18,min_max,0.66,9,4,9,4,9,4,8,4
18,min_max,0.67,9,4,8,4,6,4,8,4
18,min_max,0.68,6,4,7,4,10,4,10,4
18,min_max,0.69,10,4,8,4,7,4,9,4
18,min_max,0.7,8,4,9,4,9,2,8,4
18,min_max,0.71,11,2,5,4,6,4,9,4
18,min_max,0.72,9,2,9,4,9,4,10,4
18,min_max,0.73,9,4,7,4,9,4,10,3
18,min_max,0.74,8,4,7,4,9,4,6,4
18,min_max,0.75,7,4,11,4,9,4,8,4
18,min_max,0.76,7,4,7,4,10,4,9,4
18,min_max,0.77,10,4,9,4,9,4,6,4
18,min_max,0.78,9,4,11,5,9,4,8,4
18,min_max,0.79,8,4,7,4,6,4,8,4
18,min_max,0.8,9,4,8,4,10,4,6,4
18,min_max,0.81,8,4,5,4,9,4,7,4
18,min_max,0.82,8,4,8,4,9,4,10,4
18,min_max,0.83,9,3,8,4,8,4,9,4
18,min_max,0.84,8,4,7,4,9,4,7,4
18,min_max,0.85,10,4,8,4,8,4,9,4
18,min_max,0.86,11,4,8,4,8,4,7,4
18,min_max,0.87,8,4,12,2,8,4,9,4
18,min_max,0.88,7,4,8,4,8,4,8,4
18,min_max,0.89,7,4,8,4,11,4,9,4
18,min_max,0.9,7,4,8,4,9,4,9,4
18,min_max,0.91,8,4,9,4,8,4,9,4
18,min_max,0.92,6,4,9,4,9,4,8,4
18,min_max,0.93,9,4,11,5,8,4,5,4
18,min_max,0.94,10,4,9,4,7,4,6,4
18,min_max,0.95,9,2,9,4,9,4,8,4
18,min_max,0.96,9,4,11,4,8,4,8,4
18,min_max,0.97,8,4,6,4,8,4,7,4
18,min_max,0.98,8,4,7,4,9,4,6,4
18,min_max,0.99,7,4,7,4,8,4,6,4
18,min_max,1,8,4,9,4,9,4,6,4
18,z_score,0.01,10,4,10,3,9,3,7,3
18,z_score,0.02,6,3,8,4,7,4,7,4
18,z_score,0.03,8,4,8,3,9,4,6,3
18,z_score,0.04,8,3,8,3,7,4,9,4
18,z_score,0.05,8,3,7,3,8,3,7,4
18,z_score,0.06,5,3,7,4,8,4,5,4
18,z_score,0.07,6,3,8,3,8,4,8,4
18,z_score,0.08,10,4,11,3,9,2,6,3
18,z_score,0.09,6,3,6,4,6,4,10,4
18,z_score,0.1,5,3,8,4,6,4,8,4
18,z_score,0.11,8,4,7,3,7,3,9,4
18,z_score,0.12,9,3,8,4,10,4,8,3
18,z_score,0.13,10,4,6,3,8,3,8,4
18,z_score,0.14,5,4,10,4,8,3,7,3
18,z_score,0.15,7,3,8,4,7,4,9,4
18,z_score,0.16,5,4,6,4,8,4,5,3
18,z_score,0.17,9,4,5,3,8,4,8,4
18,z_score,0.18,9,4,6,3,10,4,8,4
18,z_score,0.19,8,4,9,3,6,4,8,4
18,z_score,0.2,8,4,6,3,6,4,8,4
18,z_score,0.21,10,4,7,3,8,4,9,4
18,z_score,0.22,8,4,8,4,7,4,7,4
18,z_score,0.23,8,4,7,4,8,3,8,4
18,z_score,0.24,9,4,8,4,9,4,5,4
18,z_score,0.25,8,4,6,4,8,4,8,4
18,z_score,0.26,10,4,6,4,8,4,8,4
18,z_score,0.27,5,4,8,4,7,4,6,4
18,z_score,0.28,8,3,7,3,8,4,9,4
18,z_score,0.29,6,4,8,4,8,4,10,4
18,z_score,0.3,8,3,8,3,8,4,9,4
18,z_score,0.31,9,4,7,3,7,4,10,4
18,z_score,0.32,5,4,7,3,7,4,8,4
18,z_score,0.33,7,4,8,3,8,4,5,4
18,z_score,0.34,8,4,5,3,8,3,8,4
18,z_score,0.35,6,4,8,4,9,4,8,3
18,z_score,0.36,8,3,8,3,5,4,8,3
18,z_score,0.37,8,3,9,2,8,4,5,3
18,z_score,0.38,6,4,7,4,8,4,8,4
18,z_score,0.39,8,3,5,3,8,4,9,4
18,z_score,0.4,8,3,10,3,8,4,10,4
18,z_score,0.41,7,4,9,3,7,3,8,4
18,z_score,0.42,9,4,6,4,6,3,6,4
18,z_score,0.43,7,4,7,4,8,3,9,4
18,z_score,0.44,9,4,6,3,8,3,7,4
18,z_score,0.45,10,3,8,4,5,3,10,3
18,z_score,0.46,9,4,8,4,8,4,8,3
18,z_score,0.47,6,4,5,4,8,2,7,3
18,z_score,0.48,10,4,10,3,8,3,9,4
18,z_score,0.49,9,4,7,4,7,4,7,4
18,z_score,0.5,8,4,7,3,7,4,6,3
18,z_score,0.51,5,3,5,3,4,3,10,4
18,z_score,0.52,5,3,8,4,11,4,8,4
18,z_score,0.53,8,3,8,4,10,4,7,4
18,z_score,0.54,8,4,8,4,8,4,5,4
18,z_score,0.55,7,3,8,3,5,3,10,4
18,z_score,0.56,8,4,8,4,9,3,10,4
18,z_score,0.57,7,4,8,4,8,4,9,4
18,z_score,0.58,5,4,7,3,9,4,9,4
18,z_score,0.59,5,3,9,4,9,4,8,4
18,z_score,0.6,8,4,7,4,9,4,8,4
18,z_score,0.61,8,4,10,4,5,3,9,3
18,z_score,0.62,6,4,8,3,10,3,10,4
18,z_score,0.63,9,2,10,4,6,4,7,4
18,z_score,0.64,10,4,8,4,10,4,8,4
18,z_score,0.65,5,3,8,3,5,3,8,4
18,z_score,0.66,8,3,8,3,9,3,5,4
18,z_score,0.67,7,3,10,4,5,4,8,3
18,z_score,0.68,9,3,8,4,8,3,8,4
18,z_score,0.69,8,3,8,4,8,4,9,4
18,z_score,0.7,8,4,9,4,10,4,7,3
18,z_score,0.71,8,3,7,3,8,3,6,4
18,z_score,0.72,9,4,9,4,9,4,7,3
18,z_score,0.73,8,4,5,3,8,4,6,4
18,z_score,0.74,8,3,5,4,7,4,8,4
18,z_score,0.75,9,3,6,4,10,4,5,4
18,z_score,0.76,8,4,8,4,8,3,6,3
18,z_score,0.77,7,4,5,4,5,3,11,4
18,z_score,0.78,5,3,6,4,7,4,10,4
18,z_score,0.79,8,3,10,4,5,4,10,4
18,z_score,0.8,7,4,11,4,10,4,10,4
18,z_score,0.81,7,4,8,4,9,3,8,3
18,z_score,0.82,5,3,8,3,7,3,7,4
18,z_score,0.83,5,3,9,4,6,3,9,4
18,z_score,0.84,8,3,9,3,9,4,5,3
18,z_score,0.85,6,4,8,4,6,4,8,4
18,z_score,0.86,8,4,9,4,5,3,10,4
18,z_score,0.87,7,3,7,4,5,3,8,4
18,z_score,0.88,7,4,7,4,6,4,11,3
18,z_score,0.89,6,4,10,4,7,4,5,3
18,z_score,0.9,9,4,7,3,10,4,8,3
18,z_score,0.91,11,4,7,4,6,4,8,4
18,z_score,0.92,6,3,6,3,7,3,8,4
18,z_score,0.93,10,4,6,4,10,4,8,4
18,z_score,0.94,8,4,8,4,5,3,8,4
18,z_score,0.95,5,3,5,3,6,4,7,4
18,z_score,0.96,6,4,7,4,9,4,6,4
18,z_score,0.97,7,4,6,4,8,4,10,4
18,z_score,0.98,8,4,7,4,8,4,8,3
18,z_score,0.99,8,4,8,4,8,4,10,4
18,z_score,1,7,4,8,3,8,4,5,4
18,none,0.01,58,8,37,6,56,14,72,19
18,none,0.02,88,24,81,22,74,20,72,16
18,none,0.03,35,7,78,21,80,23,68,19
18,none,0.04,81,22,46,12,61,14,81,23
18,none,0.05,81,23,42,8,81,23,66,16
18,none,0.06,79,22,56,14,57,13,75,19
18,none,0.07,80,22,43,7,81,22,81,22
18,none,0.08,79,22,43,4,52,11,81,22
18,none,0.09,65,14,81,22,74,22,98,26
18,none,0.1,81,23,79,22,79,22,44,12
18,none,0.11,75,20,58,14,39,11,72,15
18,none,0.12,80,22,59,16,78,21,81,23
18,none,0.13,70,16,70,21,78,21,44,8
18,none,0.14,78,20,83,17,63,16,49,12
18,none,0.15,79,21,44,7,60,17,79,22
18,none,0.16,39,11,81,22,58,11,64,17
18,none,0.17,79,22,99,26,41,10,81,22
18,none,0.18,43,4,61,6,45,6,61,12
18,none,0.19,70,17,42,9,46,7,55,7
18,none,0.2,61,9,88,24,82,23,45,12
18,none,0.21,81,23,81,22,41,7,44,9
18,none,0.22,41,9,36,8,81,22,74,20
18,none,0.23,81,22,67,17,40,6,65,15
18,none,0.24,81,22,39,6,59,12,41,7
18,none,0.25,41,9,82,20,59,12,83,23
18,none,0.26,55,9,68,19,74,21,99,25
18,none,0.27,69,21,121,30,81,22,44,10
18,none,0.28,42,9,62,19,50,7,65,15
18,none,0.29,76,19,81,19,47,10,77,19
18,none,0.3,38,9,51,13,73,21,82,16
18,none,0.31,88,24,81,22,41,13,42,9
18,none,0.32,125,31,40,4,45,6,77,22
18,none,0.33,72,19,79,22,92,24,79,22
18,none,0.34,79,22,81,22,81,22,66,15
18,none,0.35,63,11,81,22,88,24,61,9
18,none,0.36,80,22,79,22,53,11,78,21
18,none,0.37,77,17,79,21,82,23,56,11
18,none,0.38,78,23,68,20,79,22,88,20
18,none,0.39,61,19,76,21,79,22,45,10
18,none,0.4,64,17,67,18,62,16,43,8
18,none,0.41,79,21,48,9,81,22,45,6
18,none,0.42,43,11,64,20,79,22,76,21
18,none,0.43,79,21,75,21,78,21,74,21
18,none,0.44,79,22,81,23,73,16,46,7
18,none,0.45,39,11,50,12,81,22,78,21
18,none,0.46,81,22,79,22,81,22,59,14
18,none,0.47,78,23,63,16,64,14,70,21
18,none,0.48,35,6,69,21,45,10,53,10
18,none,0.49,43,9,85,23,83,23,59,14
18,none,0.5,60,18,79,21,44,9,73,18
18,none,0.51,118,30,59,14,68,18,47,10
18,none,0.52,81,22,41,11,51,9,100,26
18,none,0.53,54,19,80,22,87,23,102,28
18,none,0.54,37,7,47,12,71,17,81,23
18,none,0.55,79,22,62,19,82,23,49,12
18,none,0.56,36,8,72,13,50,10,73,18
18,none,0.57,49,9,80,22,47,7,50,12
18,none,0.58,45,10,56,11,81,22,47,10
18,none,0.59,45,9,57,12,74,21,62,15
18,none,0.6,69,19,131,33,79,21,76,21
18,none,0.61,62,13,79,22,83,23,81,23
18,none,0.62,81,22,81,22,62,19,84,23
18,none,0.63,47,13,73,22,81,22,81,23
18,none,0.64,68,20,42,9,81,22,81,22
18,none,0.65,57,8,90,24,73,15,74,17
18,none,0.66,81,23,78,21,50,11,67,17
18,none,0.67,69,16,89,24,55,7,40,9
18,none,0.68,80,22,61,11,78,21,62,11
18,none,0.69,93,25,67,15,73,15,46,7
18,none,0.7,59,13,68,17,78,21,81,23
18,none,0.71,53,11,60,12,70,16,81,22
18,none,0.72,43,9,55,11,54,11,44,8
18,none,0.73,44,6,44,9,65,17,83,23
18,none,0.74,85,16,48,10,115,29,79,22
18,none,0.75,79,22,50,8,59,11,79,22
18,none,0.76,42,10,35,9,68,19,53,15
18,none,0.77,42,6,82,24,82,22,78,22
18,none,0.78,40,9,148,35,74,19,81,22
18,none,0.79,79,22,82,24,47,7,81,22
18,none,0.8,57,10,85,23,40,12,63,17
18,none,0.81,75,20,43,9,81,23,81,23
18,none,0.82,64,14,79,21,45,11,93,24
18,none,0.83,68,15,81,22,57,14,58,17
18,none,0.84,41,12,81,22,74,19,63,14
18,none,0.85,81,22,80,24,85,23,50,11
18,none,0.86,81,22,81,22,80,22,81,23
18,none,0.87,60,11,81,22,45,8,90,24
18,none,0.88,73,17,78,21,148,37,56,13
18,none,0.89,81,22,82,23,81,22,93,24
18,none,0.9,81,22,47,7,64,15,80,22
18,none,0.91,103,28,79,22,82,23,44,11
18,none,0.92,53,11,62,14,79,20,67,15
18,none,0.93,81,23,82,23,80,23,79,21
18,none,0.94,52,9,80,22,66,16,81,22
18,none,0.95,63,19,42,6,81,22,80,21
18,none,0.96,81,22,78,21,77,20,79,22
18,none,0.97,64,17,77,17,76,15,45,11
18,none,0.98,83,23,79,22,89,24,56,11
18,none,0.99,81,22,84,20,65,16,81,22
18,none,1,53,13,81,22,47,9,76,20
19,min_max,0.01,8,4,9,4,9,4,8,4
19,min_max,0.02,8,4,6,4,8,4,8,4
19,min_max,0.03,8,4,8,3,9,4,8,4
19,min_max,0.04,9,4,8,4,8,4,7,4
19,min_max,0.05,9,4,10,4,8,4,9,4
19,min_max,0.06,8,4,9,4,11,4,8,4
19,min_max,0.07,9,4,9,4,5,4,8,4
19,min_max,0.08,9,4,8,4,8,4,11,4
19,min_max,0.09,9,4,9,4,8,4,9,4
19,min_max,0.1,6,4,10,4,8,4,9,4
19,min_max,0.11,9,4,7,4,9,4,11,4
19,min_max,0.12,6,4,9,2,8,4,10,4
19,min_max,0.13,9,4,8,4,8,4,9,3
19,min_max,0.14,10,4,8,4,9,4,9,4
19,min_max,0.15,8,4,8,4,8,4,8,4
19,min_max,0.16,7,4,9,4,9,4,7,4
19,min_max,0.17,7,4,7,4,8,4,9,4
19,min_max,0.18,10,2,8,4,8,4,9,4
19,min_max,0.19,9,4,9,4,5,4,6,4
19,min_max,0.2,9,4,6,4,8,4,8,4
19,min_max,0.21,9,4,9,4,9,4,7,4
19,min_max,0.22,9,4,9,4,7,4,8,4
19,min_max,0.23,8,4,8,4,8,4,9,3
19,min_max,0.24,9,4,9,4,9,4,8,4
19,min_max,0.25,10,4,8,4,9,2,7,4
19,min_max,0.26,8,4,8,4,11,4,9,4
19,min_max,0.27,10,4,7,4,9,4,9,4
19,min_max,0.28,7,4,7,4,8,3,9,4
19,min_max,0.29,9,3,8,4,8,4,8,4
19,min_max,0.3,9,4,8,4,8,4,9,3
19,min_max,0.31,9,4,9,4,6,4,9,4
19,min_max,0.32,9,4,9,3,8,4,9,4
19,min_max,0.33,8,4,8,4,8,4,9,4
19,min_max,0.34,8,4,9,4,8,4,8,3
19,min_max,0.35,8,4,9,4,9,4,9,4
19,min_max,0.36,7,4,8,4,10,4,9,4
19,min_max,0.37,8,4,9,4,8,4,9,4
19,min_max,0.38,8,4,8,4,8,4,9,4
19,min_max,0.39,8,4,8,4,9,4,10,4
19,min_max,0.4,9,4,7,4,9,4,9,4
19,min_max,0.41,8,4,8,4,6,4,8,4
19,min_max,0.42,8,4,6,4,7,4,11,4
19,min_max,0.43,9,4,9,4,9,4,8,4
19,min_max,0.44,10,4,9,4,12,5,6,4
19,min_max,0.45,8,4,10,4,8,4,9,4
19,min_max,0.46,8,4,11,5,7,4,9,4
19,min_max,0.47,8,4,6,4,9,4,9,4
19,min_max,0.48,11,4,5,4,9,2,8,4
19,min_max,0.49,8,4,7,4,9,4,9,4
19,min_max,0.5,9,4,5,4,9,4,7,4
19,min_max,0.51,9,4,5,4,6,4,6,4
19,min_max,0.52,8,4,9,4,9,4,8,4
19,min_max,0.53,10,3,7,4,8,4,8,4
19,min_max,0.54,9,4,9,4,9,4,9,4
19,min_max,0.55,8,4,9,4,9,4,5,4
19,min_max,0.56,6,4,9,4,7,4,9,4
19,min_max,0.57,9,4,5,4,9,4,9,3
19,min_max,0.58,8,4,8,4,10,4,11,5
19,min_max,0.59,9,4,9,4,9,2,8,4
19,min_max,0.6,8,4,8,4,10,3,11,4
19,min_max,0.61,9,4,10,3,9,4,9,4
19,min_max,0.62,10,4,7,4,8,4,9,2
19,min_max,0.63,9,4,9,4,9,4,8,4
19,min_max,0.64,8,4,8,4,8,4,9,4
19,min_max,0.65,8,4,8,4,6,4,7,4
19,min_max,0.66,11,5,8,4,9,4,8,4
19,min_max,0.67,8,4,9,4,8,4,7,4
19,min_max,0.68,8,4,7,4,8,4,8,4
19,min_max,0.69,8,4,8,4,6,4,10,4
19,min_max,0.7,9,3,7,4,8,4,9,4
19,min_max,0.71,9,4,9,4,6,4,8,4
19,min_max,0.72,8,4,7,4,8,4,9,4
19,min_max,0.73,10,4,9,4,7,4,7,4
19,min_max,0.74,8,4,9,2,8,3,10,4
19,min_max,0.75,8,3,10,2,7,4,7,4
19,min_max,0.76,9,4,11,4,9,4,6,4
19,min_max,0.77,7,4,7,4,8,4,9,4
19,min_max,0.78,8,4,9,2,8,3,9,4
19,min_max,0.79,9,4,8,4,9,4,9,4
19,min_max,0.8,9,2,9,4,9,4,9,4
19,min_max,0.81,8,4,8,4,9,4,8,4
19,min_max,0.82,9,4,9,4,8,4,6,4
19,min_max,0.83,9,4,6,4,9,4,7,4
19,min_max,0.84,9,4,9,4,6,4,7,4
19,min_max,0.85,8,4,9,3,8,4,8,4
19,min_max,0.86,7,4,8,4,8,4,8,4
19,min_max,0.87,9,4,8,4,9,4,9,4
19,min_max,0.88,9,4,9,4,7,4,8,4
19,min_max,0.89,9,4,9,4,7,4,10,4
19,min_max,0.9,6,4,8,4,5,4,8,4
19,min_max,0.91,10,4,9,4,9,4,8,4
19,min_max,0.92,9,4,9,4,9,4,9,2
19,min_max,0.93,8,4,9,4,8,3,9,4
19,min_max,0.94,6,4,10,2,8,4,9,4
19,min_max,0.95,9,4,8,4,8,4,9,4
19,min_max,0.96,9,4,8,4,8,4,9,4
19,min_max,0.97,6,4,7,4,9,4,8,4
19,min_max,0.98,8,4,6,4,5,4,9,4
19,min_max,0.99,8,4,10,2,8,4,9,4
19,min_max,1,11,4,8,4,10,4,8,4
19,z_score,0.01,8,3,8,3,8,4,6,4
19,z_score,0.02,7,3,5,3,9,3,8,3
19,z_score,0.03,8,3,5,3,7,4,8,4
19,z_score,0.04,9,4,9,4,8,3,9,4
19,z_score,0.05,11,4,6,4,8,4,8,3
19,z_score,0.06,8,3,7,4,9,3,9,3
19,z_score,0.07,10,4,7,4,5,3,8,4
19,z_score,0.08,10,4,11,3,5,3,11,4
19,z_score,0.09,7,4,8,4,6,3,9,4
19,z_score,0.1,9,3,5,3,9,4,7,4
19,z_score,0.11,6,4,10,4,5,4,7,4
19,z_score,0.12,5,4,6,4,9,3,7,4
19,z_score,0.13,9,4,8,4,5,3,9,4
19,z_score,0.14,8,4,11,4,10,4,6,4
19,z_score,0.15,8,4,7,4,7,4,8,3
19,z_score,0.16,8,3,7,3,6,4,8,4
19,z_score,0.17,4,4,8,4,10,3,7,4
19,z_score,0.18,7,4,9,4,5,3,9,4
19,z_score,0.19,9,2,8,4,11,3,8,4
19,z_score,0.2,9,4,11,4,11,4,11,4
19,z_score,0.21,6,4,8,4,7,4,7,4
19,z_score,0.22,8,4,6,4,7,3,8,4
19,z_score,0.23,8,3,5,3,5,3,8,4
19,z_score,0.24,9,4,7,4,6,4,5,4
19,z_score,0.25,8,4,10,4,6,4,8,4
19,z_score,0.26,7,4,7,4,8,4,8,3
19,z_score,0.27,5,4,8,4,5,3,5,4
19,z_score,0.28,8,4,8,4,6,3,8,4
19,z_score,0.29,5,3,8,4,8,4,5,4
19,z_score,0.3,8,4,10,4,8,4,6,3
19,z_score,0.31,9,4,7,4,8,3,9,2
19,z_score,0.32,11,4,5,3,7,4,8,3
19,z_score,0.33,7,4,8,4,7,4,9,3
19,z_score,0.34,8,4,8,3,11,4,10,4
19,z_score,0.35,9,3,5,3,10,3,9,4
19,z_score,0.36,5,4,8,4,6,3,9,4
19,z_score,0.37,8,4,8,4,8,3,8,4
19,z_score,0.38,8,3,7,3,7,4,7,4
19,z_score,0.39,8,4,6,3,5,3,5,4
19,z_score,0.4,9,4,8,4,9,4,9,4
19,z_score,0.41,7,4,6,3,9,4,8,2
19,z_score,0.42,5,3,8,4,8,4,8,4
19,z_score,0.43,5,4,11,3,8,4,7,3
19,z_score,0.44,8,4,10,4,8,4,10,4
19,z_score,0.45,8,3,8,4,6,3,5,3
19,z_score,0.46,7,4,7,4,8,4,10,4
19,z_score,0.47,7,4,8,4,6,3,9,2
19,z_score,0.48,5,3,7,4,9,4,8,4
19,z_score,0.49,7,4,7,4,8,4,10,4
19,z_score,0.5,7,4,6,3,7,4,4,3
19,z_score,0.51,6,4,7,4,5,3,9,3
19,z_score,0.52,6,4,9,4,6,4,9,3
19,z_score,0.53,9,4,8,3,7,4,7,4
19,z_score,0.54,5,3,8,4,5,3,6,3
19,z_score,0.55,6,3,11,4,8,4,8,3
19,z_score,0.56,11,4,7,4,8,4,8,3
19,z_score,0.57,10,4,6,3,8,4,8,3
19,z_score,0.58,8,4,7,3,5,4,8,4
19,z_score,0.59,11,3,8,4,8,3,7,3
19,z_score,0.6,8,4,8,3,9,4,7,4
19,z_score,0.61,6,4,8,3,5,4,5,4
19,z_score,0.62,6,4,8,4,8,4,5,4
19,z_score,0.63,7,3,8,4,11,4,8,4
19,z_score,0.64,6,4,7,4,8,3,8,4
19,z_score,0.65,8,3,7,4,8,4,5,3
19,z_score,0.66,6,4,7,4,10,4,11,3
19,z_score,0.67,10,3,8,3,5,3,7,3
19,z_score,0.68,5,3,8,3,7,4,8,3
19,z_score,0.69,11,4,10,4,8,3,8,4
19,z_score,0.7,4,4,8,4,8,4,6,3
19,z_score,0.71,8,4,11,4,10,3,6,4
19,z_score,0.72,7,4,8,4,8,3,8,4
19,z_score,0.73,10,3,8,3,7,3,5,3
19,z_score,0.74,9,4,10,4,8,3,5,4
19,z_score,0.75,5,4,9,4,4,3,8,3
19,z_score,0.76,5,3,8,3,6,4,6,4
19,z_score,0.77,11,4,9,4,10,3,9,4
19,z_score,0.78,5,4,8,4,6,4,8,4
19,z_score,0.79,9,3,6,3,7,4,6,4
19,z_score,0.8,7,4,8,4,8,4,8,4
19,z_score,0.81,5,3,11,4,5,3,9,3
19,z_score,0.82,8,3,9,4,8,4,6,4
19,z_score,0.83,8,4,5,3,5,4,6,4
19,z_score,0.84,9,4,7,4,8,4,8,4
19,z_score,0.85,7,3,8,4,8,3,9,4
19,z_score,0.86,8,4,7,4,9,3,8,4
19,z_score,0.87,7,3,6,4,9,4,10,4
19,z_score,0.88,8,3,5,4,11,3,7,4
19,z_score,0.89,11,4,8,4,7,4,5,4
19,z_score,0.9,5,4,9,4,6,4,8,4
19,z_score,0.91,9,4,8,4,11,4,6,3
19,z_score,0.92,10,4,9,4,7,4,6,3
19,z_score,0.93,7,3,10,4,8,4,8,4
19,z_score,0.94,9,3,5,4,7,4,9,4
19,z_score,0.95,9,3,6,4,6,4,7,4
19,z_score,0.96,6,4,8,3,11,3,11,4
19,z_score,0.97,10,4,10,4,8,3,9,4
19,z_score,0.98,9,3,10,4,10,3,8,4
19,z_score,0.99,8,3,11,3,8,3,6,3
19,z_score,1,8,3,7,4,5,4,8,4
19,none,0.01,45,7,81,23,75,21,41,9
19,none,0.02,66,8,81,22,62,11,81,22
19,none,0.03,81,22,71,20,52,13,79,22
19,none,0.04,81,22,79,21,47,9,81,23
19,none,0.05,79,22,69,16,69,18,53,12
19,none,0.06,76,21,48,7,72,18,87,24
19,none,0.07,62,18,47,10,81,22,88,23
19,none,0.08,81,22,84,20,96,22,79,21
19,none,0.09,65,19,78,21,41,7,79,21
19,none,0.1,53,9,58,11,45,11,81,22
19,none,0.11,77,21,47,11,45,9,79,22
19,none,0.12,47,11,76,19,49,9,74,20
19,none,0.13,37,11,79,21,80,22,44,9
19,none,0.14,81,22,79,22,79,22,74,20
19,none,0.15,73,20,49,10,81,22,74,20
19,none,0.16,81,23,81,22,80,23,81,22
19,none,0.17,81,22,71,16,76,17,77,20
19,none,0.18,73,20,81,22,66,17,81,22
19,none,0.19,75,20,80,20,79,22,53,11
19,none,0.2,57,11,81,23,81,22,82,19
19,none,0.21,48,9,44,6,66,15,81,22
19,none,0.22,62,13,81,20,73,18,50,9
19,none,0.23,82,20,50,10,91,23,48,11
19,none,0.24,38,7,81,22,80,22,67,15
19,none,0.25,84,23,76,21,81,22,81,22
19,none,0.26,102,27,93,24,60,13,81,23
19,none,0.27,42,9,81,22,81,22,79,22
19,none,0.28,94,24,74,21,71,20,79,22
19,none,0.29,57,13,47,8,79,22,81,23
19,none,0.3,74,22,79,22,69,16,58,18
19,none,0.31,60,11,79,23,36,9,59,14
19,none,0.32,43,7,81,22,81,22,81,22
19,none,0.33,77,15,48,11,71,18,77,20
19,none,0.34,59,14,79,19,49,9,81,23
19,none,0.35,76,20,42,12,40,7,73,22
19,none,0.36,81,23,60,12,78,23,81,22
19,none,0.37,73,16,76,21,53,11,58,6
19,none,0.38,85,23,70,19,78,18,50,12
19,none,0.39,64,18,74,16,83,23,145,35
19,none,0.4,58,11,63,16,82,23,47,7
19,none,0.41,71,19,71,16,76,21,52,10
19,none,0.42,81,23,80,22,70,12,59,14
19,none,0.43,54,9,67,19,76,21,77,17
19,none,0.44,58,14,80,22,79,22,60,13
19,none,0.45,79,21,87,23,41,10,68,20
19,none,0.46,52,11,47,9,43,9,43,8
19,none,0.47,72,17,46,9,79,22,72,23
19,none,0.48,81,22,79,22,78,21,43,9
19,none,0.49,76,21,55,11,40,7,43,8
19,none,0.5,79,22,76,23,83,20,49,11
19,none,0.51,71,19,79,21,38,7,44,12
19,none,0.52,111,27,52,12,81,23,79,22
19,none,0.53,81,22,55,13,79,22,73,20
19,none,0.54,52,12,53,11,50,11,74,20
19,none,0.55,58,9,75,20,64,15,85,23
19,none,0.56,66,16,76,17,40,8,50,13
19,none,0.57,81,22,82,23,57,8,63,11
19,none,0.58,64,16,58,14,41,12,78,23
19,none,0.59,81,23,71,13,44,10,78,23
19,none,0.6,81,23,72,20,53,14,56,13
19,none,0.61,43,8,79,22,84,23,77,20
19,none,0.62,63,14,71,21,60,14,81,22
19,none,0.63,81,22,48,10,74,18,46,12
19,none,0.64,70,19,124,31,81,23,56,11
19,none,0.65,42,10,78,21,44,11,89,23
19,none,0.66,81,22,79,22,72,12,48,11
19,none,0.67,81,22,50,11,69,20,38,6
19,none,0.68,81,22,60,11,64,15,64,16
19,none,0.69,50,12,55,5,70,18,80,22
19,none,0.7,79,22,81,22,81,23,56,7
19,none,0.71,39,6,70,19,81,22,66,17
19,none,0.72,81,22,79,22,63,14,81,22
19,none,0.73,48,9,43,6,81,22,42,10
19,none,0.74,88,23,81,22,63,12,81,23
19,none,0.75,81,22,58,16,39,11,79,21
19,none,0.76,39,5,79,22,80,20,81,22
19,none,0.77,81,23,52,9,92,24,42,9
19,none,0.78,78,21,58,8,39,12,53,12
19,none,0.79,87,23,78,21,78,23,93,24
19,none,0.8,81,22,44,7,46,10,56,11
19,none,0.81,78,22,40,10,78,22,48,8
19,none,0.82,46,6,79,22,78,21,45,12
19,none,0.83,60,13,72,20,38,7,79,22
19,none,0.84,44,6,81,22,78,21,81,23
19,none,0.85,62,21,60,14,81,22,81,23
19,none,0.86,42,7,75,19,81,22,69,19
19,none,0.87,47,7,73,20,58,13,70,13
19,none,0.88,81,23,81,22,79,22,96,26
19,none,0.89,81,22,72,18,81,23,79,21
19,none,0.9,73,21,45,7,78,21,68,18
19,none,0.91,81,22,44,6,36,7,81,22
19,none,0.92,81,22,81,22,85,24,78,21
19,none,0.93,81,22,50,12,76,19,81,23
19,none,0.94,91,25,79,21,74,21,48,10
19,none,0.95,52,13,74,19,82,23,49,10
19,none,0.96,70,20,44,7,72,16,81,22
19,none,0.97,48,7,80,22,68,15,74,20
19,none,0.98,49,12,52,12,38,6,61,15
19,none,0.99,78,21,54,12,81,22,68,17
19,none,1,99,24,81,23,78,21,78,21
20,min_max,0.01,9,4,8,4,8,4,6,4
20,min_max,0.02,6,4,7,4,9,4,8,4
20,min_max,0.03,8,4,10,4,9,4,8,4
20,min_max,0.04,10,4,7,4,8,4,8,4
20,min_max,0.05,8,4,9,4,8,4,8,4
20,min_max,0.06,6,4,7,4,10,4,9,4
20,min_max,0.07,8,4,10,4,9,4,9,4
20,min_max,0.08,8,4,10,4,9,4,8,4
20,min_max,0.09,9,4,7,4,8,4,7,4
20,min_max,0.1,8,4,9,4,8,4,10,4
20,min_max,0.11,9,4,7,4,8,4,9,4
20,min_max,0.12,8,4,9,4,8,4,9,4
20,min_max,0.13,8,4,8,4,8,4,9,4
20,min_max,0.14,8,4,8,4,9,4,8,4
